conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,79E+18;Fri May 03 12:19:43 +0000 2024;0;my dream university mixed feeling banget ke unnes pas udah selesai sidang skripsi. rasanya sedih tapi lega juga auk ah https://t.co/n2nMBG8olG;1,79E+18;https://pbs.twimg.com/media/GMp17OuaMAEs75s.jpg;;in;Park Juhyun;0;0;0;https://x.com/fattchiato/status/1786370048984260776;1,72E+18;fattchiato
1,79E+18;Fri May 03 04:01:30 +0000 2024;0;Syp utbk nya di gedung arsip unnes cung aku ga ada temen https://t.co/SVQ0acRwzC;1,79E+18;https://pbs.twimg.com/media/GMoECGHaUAAmpRc.jpg;;in;â™¡ï¸Žing fromisvt & iruma ;0;0;0;https://x.com/hourlyea/status/1786244670441636012;1,34E+18;hourlyea
1,79E+18;Fri May 03 14:38:33 +0000 2024;0;CW//HOROR lihatlah apa yg kutemukan di unnes https://t.co/R28ZagyfBy;1,79E+18;https://pbs.twimg.com/media/GMqV2pgbAAAjy20.jpg;;in;Park Juhyun;0;0;0;https://x.com/fattchiato/status/1786404986420924587;1,72E+18;fattchiato
1,79E+18;Fri May 03 09:37:54 +0000 2024;1;kantin rektorat unnes malam hari https://t.co/Gatp2M5F9d;1,79E+18;https://pbs.twimg.com/media/GMpRC1vaoAAFz__.jpg;;in;;0;1;0;https://x.com/arivsnd/status/1786329324616089738;1,28E+18;arivsnd
1,79E+18;Fri May 03 15:13:34 +0000 2024;0;The most delicioso kebab in Unnes the one and only Kebab Gaza https://t.co/cjyLK9v0MG;1,79E+18;https://pbs.twimg.com/media/GMqd3h3boAEKDK_.jpg;;en;Indonesia;0;0;0;https://x.com/stroberiaddic/status/1786413801115656220;1,17E+18;stroberiaddic
1,79E+18;Fri May 03 04:02:21 +0000 2024;0;Kunjungan dan Diskusi Pusat Riset Teknologi dan Proses Pangan (Badan Riset dan Inovasi Nasional atau BRIN) bersama Fakultas Teknik UNNES yang dilaksanakan pada Jum'at 3 Mei 2024 di Ruang Rapat lantai 2 Gedung Dekanat Fakultas Teknik UNNES. https://t.co/sf85JT0vMB;1,79E+18;https://pbs.twimg.com/media/GMoEOfBbgAEz90Z.jpg;;in;Gunungpati. Semarang;0;0;0;https://x.com/unnes_ft/status/1786244882811719919;1,27E+18;unnes_ft
1,79E+18;Fri May 03 03:18:23 +0000 2024;0;efek samping kemudahan layanan jastip Unnes pada kadar kolesterol seseorang studi kasus anak kos langganan jastip ayam rendang nasi padang https://t.co/vbyZri5wYH;1,79E+18;https://pbs.twimg.com/media/GMn6MPVaYAA8X1B.jpg;;in;;0;0;0;https://x.com/pasienrumahkaca/status/1786233818640503273;1,43E+18;pasienrumahkaca
1,79E+18;Fri May 03 04:00:08 +0000 2024;0;Unnes Unair Unpad ITS https://t.co/pOUe2hwaeu;1,79E+18;https://pbs.twimg.com/media/GMn8T-qa0AAOPOk.jpg;BimbelNF;en;Jakarta Capital Region;0;1;0;https://x.com/BimbelNF/status/1786244326567375327;421496851;BimbelNF
1,79E+18;Fri May 03 10:11:00 +0000 2024;2;yang suka lomba pasar saham jgn lupa ikutannnn!!!! mumpung lagi early bird omomomomo!!! yuk kepoin ig nya @ucmc.unnes https://t.co/hwyG5hSJA4;1,79E+18;https://pbs.twimg.com/media/GMpYodEbwAAou_z.jpg;;in;Semarang, Jawa Tengah;0;0;0;https://x.com/sabilinaaaaa/status/1786337658027098308;1,75E+18;sabilinaaaaa
1,79E+18;Fri May 03 04:04:54 +0000 2024;0;[H-1 GEBYAR EKSPRESI BAHASA DAN SASTRA INDONESIA] 1 hari menuju Gebyar Ekspresi Bahasa dan Sastra Indonesia! Siapakah yang akan menyandang gelar juara? Tunggu kabar selanjutnya ya! https://t.co/ywBgfYIhLK;1,79E+18;https://pbs.twimg.com/media/GMoE1ItacAAA8kZ.jpg;;in;;0;1;0;https://x.com/HimaBsiUnnes/status/1786245523865035028;1,36E+18;HimaBsiUnnes
1,79E+18;Fri May 03 09:06:35 +0000 2024;3;[SEMINAR LINGUISTIK FORENSIK] Halo Mabsi!! Mibsi punya informasi menarik nih. Akan hadir bersama kita Seminar Linguistik Forensik yang akan dilaksanakan pada: hari tanggal: Rabu 8 Mei 2024 waktu: Pukul 08.00 WIB s.d. selesai tempat: Gedung B1 Ruang 106 https://t.co/cghuI1EPUn;1,79E+18;https://pbs.twimg.com/media/GMpJ41vbYAAYxUu.jpg;;in;;0;1;0;https://x.com/HimaBsiUnnes/status/1786321446714876231;1,36E+18;HimaBsiUnnes
1,79E+18;Fri May 03 23:59:35 +0000 2024;0;-ness ada yg pernah ngalamin kayak gini gak? Ini kira2 kenapa yaa https://t.co/tQmmXOcPnQ;1,79E+18;https://pbs.twimg.com/media/GMsWRaDbsAE3MAO.jpg;;in;BACA RULESâž¡ï¸;0;4;0;https://x.com/unnesmenfess/status/1786546176596267373;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 11:43:28 +0000 2024;0;Info kos sekitar pgsd unnes yg km dalam under 700k sama ga panas dong plss;1,79E+18;;;in;;0;0;0;https://x.com/ougtober/status/1786360927354544138;1,51E+18;ougtober
1,79E+18;Fri May 03 13:09:00 +0000 2024;0;[CHEMIST MAY] Hai guys! Udah pada tau belum nih limbah styrofoam ternyata bisa diolah jadi lem lho. Kok bisa? Makanya baca postingan ini sampai selesai ya! Yuk yuk! #ChemistMay #TeknikKimiaUNNES #HMPTK2024 #SalamYesWeCan https://t.co/7Aibpforjt;1,79E+18;https://pbs.twimg.com/media/GMqBX3iaAAEcxsD.jpg;;in;;0;0;0;https://x.com/hmptk_unnes/status/1786382452564611173;2379376706;hmptk_unnes
1,79E+18;Fri May 03 07:52:57 +0000 2024;0;Program Studi Pendidikan Teknik Otomotif #UNNES terakreditasi UNGGUL. #teknikotomotif #teknik #fakultasteknik #otomotif https://t.co/kwZxCwiPDe;1,79E+18;https://pbs.twimg.com/media/GMo5CIpa8AA_k0s.jpg;;in;Universitas Negeri Semarang;0;0;1;https://x.com/unneskonservasi/status/1786302914132328931;205774715;unneskonservasi
1,79E+18;Fri May 03 07:51:45 +0000 2024;0;Program Studi Se Pendidikan Seni #UNNES terakreditasi UNGGUL. #seni #pendidikanseni https://t.co/CXWTw1Wp6Q;1,79E+18;https://pbs.twimg.com/media/GMo4wa9aYAAa7xT.jpg;;in;Universitas Negeri Semarang;0;0;0;https://x.com/unneskonservasi/status/1786302611328733606;205774715;unneskonservasi
1,79E+18;Fri May 03 03:32:17 +0000 2024;0;Howreee Prodi S2 Pendidikan Ekonomi terakreditasi UNGGUL. #unnes #pendidikanekonomi https://t.co/CjZOYxt9nY;1,79E+18;https://pbs.twimg.com/media/GMn9X0haoAAgIxq.jpg;;in;Universitas Negeri Semarang;0;0;0;https://x.com/unneskonservasi/status/1786237315620430257;205774715;unneskonservasi
1,79E+18;Fri May 03 03:30:56 +0000 2024;2;Ini nih beberapa momen keseruan dari upacara Hardiknas 2 Mei 2024 kemarin. #unnes #hardiknas #snbt https://t.co/pdZshoqu7b;1,79E+18;https://pbs.twimg.com/media/GMn9D9HaEAAOnOT.jpg;;in;Universitas Negeri Semarang;0;0;0;https://x.com/unneskonservasi/status/1786236974296391891;205774715;unneskonservasi
1,79E+18;Fri May 03 23:49:49 +0000 2024;158;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;3;57;5;https://x.com/unnesmenfess/status/1786543719786881451;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 00:29:56 +0000 2024;0;Najmia ada tawas gak ya? Sekarang semenjak ada najmia di unnes jadi malas beli beauty product di sopi anjir;1,79E+18;;;in;she/her!02L;0;0;0;https://x.com/JidatnyaJoshua/status/1786191426482741447;1,17E+18;JidatnyaJoshua
1,79E+18;Fri May 03 12:23:49 +0000 2024;0;@unnesmenfess Wa;1,79E+18;;unnesmenfess;und;;0;0;0;https://x.com/Anjem_unnes/status/1786371080745320684;1,68E+18;Anjem_unnes
1,79E+18;Fri May 03 19:31:39 +0000 2024;0;Kapan ya mam eskrim yg di Unnes itu;1,79E+18;;;in;Sumatera Selatan, Indonesia;0;0;0;https://x.com/anayou1234/status/1786478747635343636;1,28E+18;anayou1234
1,79E+18;Fri May 03 12:18:47 +0000 2024;0;@faaawziaa walach unnes semangat yaww ziaa semoga lancarr pas ngerjain soal nyaa;1,79E+18;;faaawziaa;in;Lourmarin, France;0;1;0;https://x.com/altruisana/status/1786369815198019777;1,31E+18;altruisana
1,79E+18;Fri May 03 12:21:26 +0000 2024;0;@unnesmenfess Waa;1,79E+18;;unnesmenfess;und;;0;0;0;https://x.com/Anjem_unnes/status/1786370480485867872;1,68E+18;Anjem_unnes
1,79E+18;Fri May 03 10:41:05 +0000 2024;0;aku muntah abis test;1,79E+18;;;in;;0;0;0;https://x.com/sweethespie/status/1786345229144244247;1,76E+18;sweethespie
1,79E+18;Fri May 03 04:37:53 +0000 2024;0;Anjem area unnes ready to flyï¸;1,79E+18;;;en;;0;0;0;https://x.com/jastipgunpat/status/1786253822991745096;1,67E+18;jastipgunpat
1,79E+18;Fri May 03 11:14:01 +0000 2024;0;gue baru aja nyampe rumah abis tes....;1,79E+18;;;in;ambis.twt;0;0;0;https://x.com/azgustine/status/1786353513582538995;1,72E+18;azgustine
1,79E+18;Fri May 03 21:26:09 +0000 2024;0;jogging di unnes jam segini uda buka lum;1,79E+18;;;in;;0;0;0;https://x.com/frsnnnn/status/1786507562139181294;1,06E+18;frsnnnn
1,79E+18;Fri May 03 11:16:04 +0000 2024;0;review snbt day 3 sesi 2 : pusing kepalaku;1,79E+18;;;in;ambis.twt;0;0;0;https://x.com/azgustine/status/1786354031285375066;1,72E+18;azgustine
1,79E+18;Fri May 03 01:47:43 +0000 2024;2;@FWBSMG3 Udah lama ga nyari sarqpan di daerah unnes infoin yang enak sekarang apa dong;1,79E+18;;FWBSMG3;in;Kota Semarang, Jawa Tengah;0;0;0;https://x.com/bimaprasada/status/1786211000141881839;1,09E+18;bimaprasada
1,79E+18;Fri May 03 01:55:47 +0000 2024;0;Mf unnes kapan buka woiii butuh jastip ini;1,79E+18;;;in;;0;0;0;https://x.com/bragantao/status/1786213030906540381;1,57E+18;bragantao
1,79E+18;Fri May 03 23:45:45 +0000 2024;1;unnes kan kampus alam;1,79E+18;;;in;;0;0;0;https://x.com/littlenohea/status/1786542694149550499;1,40E+18;littlenohea
1,79E+18;Fri May 03 02:48:44 +0000 2024;0;opn anjem dan jastip area unnes langsung dm aja guyss;1,79E+18;;;in;;0;0;0;https://x.com/sagit4rius111/status/1786226356906606987;1,71E+18;sagit4rius111
1,79E+18;Fri May 03 10:46:01 +0000 2024;0;anjir pemilik kos unnes mulai melunjak;1,79E+18;;;in;Jawa Tengah, Indonesia;0;2;0;https://x.com/jsephinemarch/status/1786346469055971396;1,34E+18;jsephinemarch
1,79E+18;Fri May 03 15:46:08 +0000 2024;0;bayangin unnes se panas ini tapi harus minum air anget grgr tenggorokan sakit;1,79E+18;;;in;di kasur;0;0;0;https://x.com/drakulatipes/status/1786421996806684772;1,07E+18;drakulatipes
1,79E+18;Fri May 03 01:41:54 +0000 2024;0;Sarapan dmn yg bisa QRIS??? Ini base Unnes juga kapan on lagi aku lapar huweeeee T^T;1,79E+18;;;in;Heaven;0;0;0;https://x.com/Arsonist_Hope/status/1786209536774431187;1,55E+18;Arsonist_Hope
1,79E+18;Fri May 03 12:57:12 +0000 2024;0;kaya anjing ak dpet soal pm yg ngitung kincir angin;1,79E+18;;;in;ambis.twt;0;0;0;https://x.com/azgustine/status/1786379482678579545;1,72E+18;azgustine
1,79E+18;Fri May 03 22:19:46 +0000 2024;0;-ness di unnes kalo mau lari pagi sekitar rektorat buka gerbang jam berapa ya ?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;1;0;https://x.com/unnesmenfess/status/1786521058453205359;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 14:15:53 +0000 2024;0;manifesting taun ini jd taun terakhir di Unnes tapi bkn taun terakhir di Smgï¸;1,79E+18;;;in;;0;0;0;https://x.com/vwaned/status/1786399284566594005;1,10E+18;vwaned
1,79E+18;Fri May 03 06:41:15 +0000 2024;0;@prophetofzorck @moviemenfes ada yg bilang UAD UNNES sm UMY. yang bener yang mana sih;1,79E+18;;prophetofzorck;in;pluto;0;0;0;https://x.com/platerish/status/1786284871159291999;1,24E+18;platerish
1,79E+18;Fri May 03 14:24:03 +0000 2024;0;@tiimiic29 @KurniawanFaiza1 @unnesmenfess dm kaa;1,79E+18;;tiimiic29;tr;Sekaran, Gunung Pati;0;0;0;https://x.com/OiKos_Unnes/status/1786401338500550902;1,74E+18;OiKos_Unnes
1,79E+18;Fri May 03 13:34:18 +0000 2024;0;@unnesmenfess Barangkali cocok kak;1,79E+18;;unnesmenfess;in;Kota Semarang, Jawa Tengah;0;0;0;https://x.com/bisdev_unnes/status/1786388818830217264;1,77E+18;bisdev_unnes
1,79E+18;Fri May 03 17:22:00 +0000 2024;0;gimana ga boros bensin tiap malem ngelilingin unnes sm sasa;1,79E+18;;;in;;0;0;0;https://x.com/foliolololum/status/1786446119213641904;1,13E+18;foliolololum
1,79E+18;Fri May 03 06:06:20 +0000 2024;0;@chococrvnchy Muter unnes diakhiri bengong sambil donor darah di embung unnes;1,79E+18;;chococrvnchy;in;Kota Semarang, Jawa Tengah;0;0;0;https://x.com/bimaprasada/status/1786276083677155515;1,09E+18;bimaprasada
1,79E+18;Fri May 03 08:00:17 +0000 2024;0;harusnya shooting di gedung c (fisip) unnes biar kerasa seremnya wkwjwjk;1,79E+18;;;in;on earth;0;0;0;https://x.com/clouwnism/status/1786304761303847145;9,29E+17;clouwnism
1,79E+18;Fri May 03 15:36:29 +0000 2024;0;@dinisahh17_ kui cah unnes? nek hee tak adus tak meluncur aku gabut ;1,79E+18;;dinisahh17_;in;;0;1;0;https://x.com/wordofmenace/status/1786419568875069666;1,13E+18;wordofmenace
1,79E+18;Fri May 03 03:04:16 +0000 2024;4;@yaomin999 @undipmenfess Dongo org kena doxxing disuruh klarif pake data pribadi. Aturan univ itu beda2. Lu make aturan mana dulu? Disitu tertulis anak kipk ga boleh kerja pdhl di undip unnes ga ada aturan itu. Ketimbang nanya mrk pantes apa ngga mending ;1,79E+18;;yaomin999;in;;0;0;0;https://x.com/bragantao/status/1786230266610303021;1,57E+18;bragantao
1,79E+18;Fri May 03 08:40:06 +0000 2024;0;#NAME?;1,79E+18;;;in;â¬‡ï¸BACA RULES JANGAN NGELANGGAR;0;3;0;https://x.com/undipmenfess/status/1786314782276284827;1,18E+18;undipmenfess
1,79E+18;Fri May 03 03:52:54 +0000 2024;1;#NAME?;1,79E+18;;;in;â¬‡ï¸BACA RULES JANGAN NGELANGGAR;0;2;0;https://x.com/undipmenfess/status/1786242503295004986;1,18E+18;undipmenfess
1,79E+18;Fri May 03 08:20:28 +0000 2024;0;Selamat sore @Transsemarang kalau dari unnes mau ke kota lama rute nya bagaimana ya? terimakasih ;1,79E+18;;;in;;0;1;0;https://x.com/sepgudayz/status/1786309839293206950;1,49E+18;sepgudayz
1,79E+18;Fri May 03 16:41:01 +0000 2024;0;Fbs tuh ngapain anyibg mlaha bangun gedung baru padahal lahan parkir masih sulit dan gedung fasilitasnya banyak yg masih jelek. Aku lebih ikhlas ukt gol 6 ku itu buat perbaikan fasilitas lama atau benerin drainase. Tau ah asu lu unnes;1,79E+18;;;in;She/her 20â†‘ ;0;0;0;https://x.com/CrystalPIeasure/status/1786435808804880705;1,34E+18;CrystalPIeasure
1,79E+18;Fri May 03 10:32:10 +0000 2024;0;demi allah tadi siang jam 1 an unnes beneran kebakaran cok panasnya gk ngotak pantes pada demam (gw);1,79E+18;;;in;he/him;0;0;0;https://x.com/x00000100000x/status/1786342983341871538;1,01E+18;x00000100000x
1,79E+18;Fri May 03 03:00:45 +0000 2024;1;@t000mat000u @unnesmenfess masi open po yg tembalang kan kakkunnes nya kapaannn;1,79E+18;;t000mat000u;in;plat H.;0;1;0;https://x.com/buszle/status/1786229380655796268;7,95E+17;buszle
1,79E+18;Fri May 03 23:24:36 +0000 2024;0;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;5;0;https://x.com/unnesmenfess/status/1786537372844445948;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 16:15:43 +0000 2024;0;@unnesmenfess ready ga antri kak https://t.co/PNXSaz5fri;1,79E+18;;unnesmenfess;in;;0;0;0;https://x.com/JastipppUnnes/status/1786429442275024901;1,72E+18;JastipppUnnes
1,79E+18;Fri May 03 02:21:00 +0000 2024;0;halo ada yang anak kemas angkatan 23 atau 22 ga ya? aku mau tanya #kesmas #ptn #unnes;1,79E+18;;;in;;0;0;0;https://x.com/cashaauy/status/1786219376104149207;1,69E+18;cashaauy
1,79E+18;Fri May 03 23:43:29 +0000 2024;0;-ness info part time dong buat cewe smt 4 lagi BU banget ni makasii;1,79E+18;;;in;BACA RULESâž¡ï¸;0;3;0;https://x.com/unnesmenfess/status/1786542125485817968;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 18:11:48 +0000 2024;0;@unnesmenfess mff numpang lapak ada yg bisa anjem mobil dari poncol ke unnes dan unnes ke poncol ga ya? (buat jemput keluarga);1,79E+18;;unnesmenfess;in;;0;3;0;https://x.com/hallobroo_1/status/1786458652595101815;1,31E+18;hallobroo_1
1,79E+18;Fri May 03 11:31:53 +0000 2024;0;logbook mbkm unnes flop bgt tolong;1,79E+18;;;in;Yogyakarta, Indonesia;0;1;0;https://x.com/puspitaamhrn/status/1786358011830956454;1,16E+18;puspitaamhrn
1,79E+18;Fri May 03 22:43:42 +0000 2024;1;-ness rekomendasi sarapan kaya nasi uduk enak murah jam 7 an udah buka dong sbelah mana ya?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;3;0;https://x.com/unnesmenfess/status/1786527079682773405;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 23:17:10 +0000 2024;0;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;6;0;https://x.com/unnesmenfess/status/1786535501635207340;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 23:10:06 +0000 2024;0;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;3;0;https://x.com/unnesmenfess/status/1786533721870614703;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 03:50:28 +0000 2024;6;@Prasekti21 @kandangkandung @ethper @collegemenfess Maaf tolol. Nih FAKTA unnes undip itu sebulan cuma dapet 950 dan rata2 kosan perbulan itu 500. Sisa 450 mau makan sebulan cukup tp keperluan lain gmn? Anak kipk jg diwajibin ikut organisasi minimal sekal;1,79E+18;;EagleEye1921;in;;0;1;1;https://x.com/bragantao/status/1786241890519765304;1,57E+18;bragantao
1,79E+18;Fri May 03 22:29:01 +0000 2024;0;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;1;0;https://x.com/unnesmenfess/status/1786523385947975763;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 11:19:38 +0000 2024;0;Lah dia anak tetangga sebelah rumah ku ini belum pulang masih ngelembur di UNNES;1,79E+18;;;in; palestina | dnfw my consent ;0;0;0;https://x.com/pcaryeonjun/status/1786354929084567693;1,58E+18;pcaryeonjun
1,79E+18;Fri May 03 12:53:29 +0000 2024;0;hihi ini udah dimulai lhoo!! https://t.co/5LpPhCvkrZ langsung join ya :D;1,79E+18;;;in;;0;0;0;https://x.com/HaloStudeeds/status/1786378547524939964;1,77E+18;HaloStudeeds
1,79E+18;Fri May 03 22:20:30 +0000 2024;0;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;2;0;https://x.com/unnesmenfess/status/1786521240485970303;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 22:48:24 +0000 2024;0;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;9;0;https://x.com/unnesmenfess/status/1786528262421885139;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 10:38:34 +0000 2024;0;@undipmenfess unnes kann;1,79E+18;;undipmenfess;no;Semarang, Jawa Tengah;0;0;0;https://x.com/mcflurryenak/status/1786344595812647149;1,10E+18;mcflurryenak
1,79E+18;Fri May 03 23:28:22 +0000 2024;0;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;4;0;https://x.com/unnesmenfess/status/1786538320903991759;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 04:04:55 +0000 2024;0;#NAME?;1,79E+18;;HimaBsiUnnes;in;;0;0;0;https://x.com/HimaBsiUnnes/status/1786245526889144801;1,36E+18;HimaBsiUnnes
1,79E+18;Fri May 03 23:15:52 +0000 2024;4;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;20;0;https://x.com/unnesmenfess/status/1786535175700259000;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 23:05:42 +0000 2024;0;-ness need anjem cewe jam 8 nanti dr kos daerah bawah (kelud) ke terminal Terboyo+spill feenya yaa;1,79E+18;;;in;BACA RULESâž¡ï¸;0;7;0;https://x.com/unnesmenfess/status/1786532616709325045;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 21:47:59 +0000 2024;1;#NAME?;1,79E+18;;;in;BACA RULESâž¡ï¸;0;1;0;https://x.com/unnesmenfess/status/1786513058149576718;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 21:53:36 +0000 2024;0;-dearness selamat hari sabtu untuk mba sasing '20. Semangat skripsiannya ya dan semoga lancar terus tanpa ada hambatan apapun. Papaiiii...;1,79E+18;;;in;BACA RULESâž¡ï¸;0;0;0;https://x.com/unnesmenfess/status/1786514469876904387;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 21:48:25 +0000 2024;0;-dearness selamat pagi buat mba sula alumi Te 17. semangat menjalankan aktivitas hari ini sehat selalu dan tetap ceria. -pengagum rahasiamu sejak tahun 2017;1,79E+18;;;in;BACA RULESâž¡ï¸;0;0;0;https://x.com/unnesmenfess/status/1786513166467481718;1,19E+18;unnesmenfess
1,79E+18;Fri May 03 23:49:27 +0000 2024;0;#NAME?;;;;;;;;;;;
1,79E+18;Fri May 03 04:59:07 +0000 2024;1;@onedayxpeach mid-level yang pasrah kala itu WKWKW baru sadar selama kuliah kayaknya aku ke mall bisa diitung jari ditambah akses mall yang jauh. thanks to unnes dan hesti jadi bisa hidup irit as perantau ;1,79E+18;;onedayxpeach;in;;0;1;0;https://x.com/annamellss/status/1786259169659719759;93352454;annamellss
1,79E+18;Fri May 03 10:26:37 +0000 2024;0;@unnesmenfess kita solusinyaaa tapi ini dah fullbooked kak sampe tgl 12 ready lagi tgl 13 keatas. bisa simpen dulu yah nomerku kak dijamin paling murah se unnes raya https://t.co/7Xb3DxD6Jo;1,79E+18;;unnesmenfess;in;Semarang, Jawa Tengah;0;0;0;https://x.com/gilangwhyu/status/1786341588320583911;1,09E+18;gilangwhyu
1,79E+18;Wed May 01 05:00:18 +0000 2024;3;Selamat Hari Buruh! Rayakan dan apresiasi dedikasi para pekerja di seluruh dunia yang berjuang demi kesejahteraan masyarakat dan kemajuan bangsa ini. https://t.co/fD8pqZT7b4;1,79E+18;https://pbs.twimg.com/media/GMd-VYKaMAATXdc.jpg;;in;ã‚¹ãƒžãƒ©ãƒ³å›½ç«‹å¤§å­¦ Semarang;0;1;4;https://x.com/ASAHI_PBJ/status/1785534690138714201;2434700940;ASAHI_PBJ
1,79E+18;Wed May 01 09:16:56 +0000 2024;0;https://t.co/Dlk1ySprjl;1,79E+18;https://pbs.twimg.com/media/GMe5FDybIAEq5yt.jpg;;zxx;ambis.twt;0;0;0;https://x.com/azgustine/status/1785599276279849297;1,72E+18;azgustine
1,79E+18;Wed May 01 15:18:34 +0000 2024;0;Jastip jasuke donee https://t.co/BX5eMGkhDt;1,79E+18;https://pbs.twimg.com/media/GMgL2N3b0AAwmgG.jpg;;et;readyy;0;0;0;https://x.com/dikoodikoo/status/1785690281691787334;1,70E+18;dikoodikoo
1,79E+18;Wed May 01 15:18:23 +0000 2024;1;Jastip nasgor FMIPA donee https://t.co/imbVwuHti8;1,79E+18;https://pbs.twimg.com/media/GMgLzkWa0AA5_F6.jpg;;in;readyy;0;0;0;https://x.com/dikoodikoo/status/1785690237404106760;1,70E+18;dikoodikoo
1,79E+18;Wed May 01 13:25:00 +0000 2024;0;kali aja yang butuh kos harian di daerah unnes apalagi yang lagi pada utbk hehe https://t.co/c3aajqh0MU;1,79E+18;https://pbs.twimg.com/media/GMfx2kzbEAA0tzG.jpg;;in;;0;0;0;https://x.com/bbygurlle/status/1785661702232846649;1,69E+18;bbygurlle
1,79E+18;Wed May 01 16:58:16 +0000 2024;3;Math House 2 Contains;;;;;;;;;;;
1,79E+18;Wed May 01 13:08:47 +0000 2024;0;*INFO KOS CEWE HARIAN UNNES* Kalian bingung cari tempat tinggal untuk sementara? jangan khawatir kami menyediakan kos harian khusus cewek untuk anda fasilitas? sudah pasti lengkap dong tempat? sangat strategis tentunya ï¸Contact Person: 087715255713 08818754117 https://t.co/Y8duA7h8cr;1,79E+18;https://pbs.twimg.com/media/GMfuJGxa4AEEHqc.jpg;;in;;0;0;0;https://x.com/aisyah131313/status/1785657622345220462;1,48E+18;aisyah131313
1,79E+18;Wed May 01 11:16:51 +0000 2024;0;[TEKNIK KIMIA BANGGA] Selamat dan Sukses kepada Xuanzie Alfareza (Teknik Kimia 2021) â Kakalia Putri Auralita (Teknik Kimia 2021) â Saefudin Umar (PTO 2022) â Muhammad Rizky Fahrizal Putra (Teknik Kimia 2022) dan Ardhita Solehawati (Kesehatan Masyarakat 2021) https://t.co/33Bptijmhr;1,79E+18;https://pbs.twimg.com/media/GMfUhEBbcAAhh11.jpg;;in;;0;1;0;https://x.com/hmptk_unnes/status/1785629451407220970;2379376706;hmptk_unnes
1,79E+18;Wed May 01 18:13:29 +0000 2024;0;tak kusangka akan serumit ini. mohon doanya tuk dimudahkan sklian yg ada ingfo kos sekitar unnes reply/dm yh nnti ku kasih wafer trims. https://t.co/rbQUvG0URd;1,79E+18;https://pbs.twimg.com/media/GMgz4kJbMAQT_XV.jpg;;in;;0;1;0;https://x.com/juwstify/status/1785734302166364645;7,73E+17;juwstify
1,79E+18;Wed May 01 09:08:27 +0000 2024;0;WISUDA UNISBANK Mua wisuda Semarang graduation Undip Unnes UIN udinus UT USM Unimus polines poltekkes Untag unwahas Unissula upgris stikes Mua birthday party photoshoot engagement lamaran prewed akad MUA Semarang barat timur kota Ngaliyan tembalang gunungpati bawen ambarawa https://t.co/XbAQasoZSl;1,79E+18;https://pbs.twimg.com/media/GMe3IDWa0AE3W0c.jpg;;in;;0;0;1;https://x.com/AlifianiFathiya/status/1785597141274288266;1,61E+18;AlifianiFathiya
1,79E+18;Wed May 01 16:56:29 +0000 2024;2;Math House 1 Contains;;;;;;;;;;;
1,72E+18;Wed May 01 15:46:46 +0000 2024;0;ADA YANG BARU NIH!!! Sewa Kursi Lipat UNNES Sewa Tripod UNNES WA for PRICELISTï¸ Tag: unnesmenfess sewa kursi lipat unnesmenfess sewa https://t.co/VbQPxWThtk;1,79E+18;https://pbs.twimg.com/media/GMgSSX9awAALy_b.jpg;gilangwhyu;in;Semarang, Jawa Tengah;0;0;0;https://x.com/gilangwhyu/status/1785697377271349731;1,09E+18;gilangwhyu
1,79E+18;Wed May 01 11:49:02 +0000 2024;0; [MASKOT MANGROVE REPLANT XI] Hai haii semuanya kenalan yukk dengan maskot Mangrove Replant XI MARBEL : Mangrove Replant Sebelas https://t.co/8bp7uBiMlg;1,79E+18;https://pbs.twimg.com/media/GMfb4pBbYAAmn9U.jpg;;in;;0;1;0;https://x.com/hmptk_unnes/status/1785637549782028311;2379376706;hmptk_unnes
